pid,title,year,hop,sim,src,source,abstract,authors
2101802482,A latent factor model for highly multi-relational data,2012,2,,,citation,"Many data such as social networks, movie preferences or knowledge bases are multi-relational, in that they describe multiple relations between entities. While there is a large body of work focused on modeling these data, modeling these multiple types of relations jointly remains challenging. Further, existing approaches tend to breakdown when the number of these types grows. In this paper, we propose a method for modeling large multi-relational datasets, with possibly thousands of relations. Our model is based on a bilinear structure, which captures various orders of interaction of the data, and also shares sparse latent factors across different relations. We illustrate the performance of our approach on standard tensor-factorization datasets where we attain, or outperform, state-of-the-art results. Finally, a NLP application demonstrates our scalability and the ability of our model to learn efficient and semantically meaningful verb representations.","[{'name': 'Rodolphe Jenatton', 'org': 'CMAP, UMR CNRS 7641, Ecole Polytechnique, Palaiseau, France#TAB#', 'id': 90224947}, {'name': 'Nicolas L. Roux', 'org': 'INRIA - SIERRA Project Team, Ecole Normale Supérieure, Paris, France#TAB#', 'id': 2044175236}, {'name': 'Antoine Bordes', 'org': 'Heudiasyc, UMR CNRS 7253, Université de Technologie de Compiègne, France#TAB#', 'id': 2160652726}, {'name': 'Guillaume R Obozinski', 'org': 'INRIA - SIERRA Project Team, Ecole Normale Supérieure, Paris, France#TAB#', 'id': 1995962232}]"
2094728533,Freebase: a collaboratively created graph database for structuring human knowledge,2008,2,,,citation,"Freebase is a practical, scalable tuple database used to structure general human knowledge. The data in Freebase is collaboratively created, structured, and maintained. Freebase currently contains more than 125,000,000 tuples, more than 4000 types, and more than 7000 properties. Public read/write access to Freebase is allowed through an HTTP-based graph-query API using the Metaweb Query Language (MQL) as a data query and manipulation language. MQL provides an easy-to-use object-oriented interface to the tuple data in Freebase and is designed to facilitate the creation of collaborative, Web-based data-oriented applications.","[{'name': 'Kurt Bollacker', 'org': 'Metaweb Technologies, San Francisco, CA, USA', 'id': 2866403201}, {'name': 'Colin Evans', 'org': 'Metaweb Technologies, San Francisco, CA, USA', 'id': 2722202041}, {'name': 'Praveen Paritosh', 'org': 'Metaweb Technologies, San Francisco, CA, USA', 'id': 315021205}, {'name': 'Tim Sturge', 'org': 'Metaweb Technologies, San Francisco, CA, USA', 'id': 2232019639}, {'name': 'Jamie Taylor', 'org': 'Metaweb Technologies, San Francisco, CA, USA', 'id': 2103267263}]"
2054141820,Matrix Factorization Techniques for Recommender Systems,2009,2,,,citation,"As the Netflix Prize competition has demonstrated, matrix factorization models are superior to classic nearest neighbor techniques for producing product recommendations, allowing the incorporation of additional information such as implicit feedback, temporal effects, and confidence levels.","[{'name': 'Y. Koren', 'org': 'Yahoo! Research, Santa Clara , CA, USA', 'id': 2781213378}, {'name': 'R. Bell', 'org': 'AT&TLabs#TAB#', 'id': 2148013773}, {'name': 'C. Volinsky', 'org': 'AT&TLabs#TAB#', 'id': 130248871}]"
1852412531,Relation Extraction with Matrix Factorization and Universal Schemas,2013,2,,,citation,"© 2013 Association for Computational Linguistics. Traditional relation extraction predicts relations within some fixed and finite target schema. Machine learning approaches to this task require either manual annotation or, in the case of distant supervision, existing structured sources of the same schema. The need for existing datasets can be avoided by using a universal schema: the union of all involved schemas (surface form predicates as in OpenIE, and relations in the schemas of preexisting databases). This schema has an almost unlimited set of relations (due to surface forms), and supports integration with existing structured data (through the relation types of existing databases). To populate a database of such schema we present matrix factorization models that learn latent feature vectors for entity tuples and relations. We show that such latent models achieve substantially higher accuracy than a traditional classification approach. More importantly, by operating simultaneously on relations observed in text and in pre-existing structured DBs such as Freebase, we are able to reason about unstructured and structured data in mutually-supporting ways. By doing so our approach outperforms stateof- the-Art distant supervision.","[{'name': 'Sebastian Riedel', 'org': 'Univ. College, London#TAB#', 'id': 1976791985}, {'name': 'Limin Yao', 'org': 'University of Massachusetts-Amherst', 'id': 2151403046}, {'name': 'Andrew McCallum', 'org': 'University of Massachusetts-Amherst', 'id': 2131293038}, {'name': 'Benjamin M. Marlin', 'org': 'University of Massachusetts-Amherst', 'id': 1559204946}]"
1754706138,Sign rank versus VC dimension,2015,2,,,citation,"This work studies the maximum possible sign rank of $N \times N$ sign matrices with a given VC dimension $d$. For $d=1$, this maximum is {three}. For $d=2$, this maximum is $\tilde{\Theta}(N^{1/2})$. For $d u003e2$, similar but slightly less accurate statements hold. {The lower bounds improve over previous ones by Ben-David et al., and the upper bounds are novel.}  lower bounds are :[59,98],""obtained by probabilistic constructions, using a theorem of Warren in real algebraic topology. The upper bounds are :[59,98],""obtained using a result of Welzl about spanning trees with low stabbing number, and using the moment curve.  upper bound technique is also used to: (i) provide estimates on the number of classes of a given VC dimension, and the number of maximum classes of a given VC dimension -- answering a question of Frankl from u002789, and (ii) design an efficient algorithm that provides an $O(N/\log(N))$ multiplicative approximation for the sign rank.  also :[154,264],""observe a general connection between sign rank and spectral gaps which is based on Forsteru0027s argument. Consider the $N \times N$ adjacency matrix of a $\Delta$ regular graph with a second eigenvalue of absolute value $\lambda$ and $\Delta \leq N/2$. We show that the sign rank of the signed version of this matrix is at least $\Delta/\lambda$. We use this connection to prove the existence of a maximum class $C\subseteq\{\pm 1\}^N$ with VC dimension $2$ and sign rank $\tilde{\Theta}(N^{1/2})$. This answers a question of Ben-David et al.~regarding the sign rank of large VC classes. We also describe limitations of this approach, in the spirit of the Alon-Boppana theorem.  further describe connections to communication complexity, geometry, learning theory, and combinatorics.","[{'name': 'Noga Alon', 'id': 2112574952}, {'name': 'Shay Moran', 'id': 2114518581}, {'name': 'Amir Yehudayoff', 'id': 230026076}]"
1533230146,Embedding Entities and Relations for Learning and Inference in Knowledge Bases,2015,2,,,citation,"Abstract: We consider learning representations of entities and relations in KBs using the neural-embedding approach. We show that most existing models, including NTN (Socher et al., 2013) and TransE (Bordes et al., 2013b), can be generalized under a unified learning framework, where entities are low-dimensional vectors learned from a neural network and relations are bilinear and/or linear mapping functions. Under this framework, we compare a variety of embedding models on the link prediction task. We show that a simple bilinear formulation achieves new state-of-the-art results for the task (achieving a top-10 accuracy of 73.2% vs. 54.7% by TransE on Freebase). Furthermore, we introduce a novel approach that utilizes the learned relation embeddings to mine logical rules such as ""BornInCity(a,b) and CityInCountry(b,c) =u003e Nationality(a,c)"". We find that embeddings learned from the bilinear objective are particularly good at capturing relational semantics and that the composition of relations is characterized by matrix multiplication. More interestingly, we demonstrate that our embedding-based rule extraction approach successfully outperforms a state-of-the-art confidence-based rule mining approach in mining Horn rules that involve compositional reasoning.","[{'name': 'Bishan Yang', 'org': 'Department of Computer Science, Cornell University, Ithaca, NY, 14850, USA', 'id': 2505662152}, {'name': 'Wen-tau Yih', 'org': 'Microsoft Research, Redmond, WA 98052, USA', 'id': 2116578203}, {'name': 'Xiaodong He', 'org': 'Microsoft Research, Redmond, WA 98052, USA', 'id': 2106698597}, {'name': 'Jianfeng Gao', 'org': 'Microsoft Research, Redmond, WA 98052, USA', 'id': 2104437897}, {'name': 'Li Deng', 'org': 'Microsoft Research, Redmond, WA 98052, USA', 'id': 2101552792}]"
1529533208,A Review of Relational Machine Learning for Knowledge Graphs,2016,2,,,citation,"Relational machine learning studies methods for the statistical analysis of relational, or graph-structured, data. In this paper, we provide a review of how such statistical models can be “trained” on large knowledge graphs, and then used to predict new facts about the world (which is equivalent to predicting new edges in the graph). In particular, we discuss two fundamentally different kinds of statistical relational models, both of which can scale to massive data sets. The first is based on latent feature models such as tensor factorization and multiway neural networks. The second is based on mining observable patterns in the graph. We also show how to combine these latent and observable models to get improved modeling power at decreased computational cost. Finally, we discuss how such statistical models of graphs can be combined with text-based information extraction methods for automatically constructing knowledge graphs from the Web. To this end, we also discuss Googleu0027s knowledge vault project as an example of such combination.","[{'name': 'Maximilian Nickel', 'org': 'Laboratory for Computational and Statistical Learning (LCSL), Massachusetts Institute of Technology, Cambridge, MA, USA', 'id': 2152648595}, {'name': 'Kevin Murphy', 'org': 'Google Inc, Mountain View, CA, USA', 'id': 2167731548}, {'name': 'Volker Tresp', 'org': 'Siemens Ag, Corporate Technology, Munich, Germany', 'id': 175204660}, {'name': 'Evgeniy Gabrilovich', 'org': 'Google Inc, Mountain View, CA, USA', 'id': 1804802447}]"
2952792693,Open Question Answering with Weakly Supervised Embedding Models,2014,2,,,citation,"Building computers able to answer questions on any subject is a long standing goal of artificial intelligence. Promising progress has recently been achieved by methods that learn to map questions to logical forms or database queries. Such approaches can be effective but at the cost of either large amounts of human-labeled data or by defining lexicons and grammars tailored by practitioners. In this paper, we instead take the radical approach of learning to map questions to vectorial feature representations. By mapping answers into the same space one can query any knowledge base independent of its schema, without requiring any grammar or lexicon. Our method is trained with a new optimization procedure combining stochastic gradient descent followed by a fine-tuning step using the weak supervision provided by blending automatically and collaboratively generated resources. We empirically demonstrate that our model can capture meaningful signals from its noisy supervision leading to major improvements over paralex, the only existing method able to be trained on similar weakly labeled data.","[{'name': 'Antoine Bordes', 'id': 2160652726}, {'name': 'Jason Weston', 'id': 2981281612}, {'name': 'Nicolas Usunier', 'id': 121890299}]"
2803681287,Learning Probabilistic Relational Models,1999,2,,,citation,"A large portion of real-world data is stored in commercial relational database systems. In contrast, most statistical learning methods work only with ""flat"" data representations. Thus, to apply these methods, we are forced to convert our data into a flat form, thereby losing much of the relational structure present in our database. This paper builds on the recent work on probabilistic relational models (PRMs), and describes how to learn them from databases. PRMs allow the properties of an object to depend probabilistically both on other properties of that object and on properties of related objects. Although PRMs are significantly more expressive than standard models, such as Bayesian networks, we show how to extend well-known statistical methods for learning Bayesian networks to learn these models. We describe both parameter estimation and structure learning -- the automatic induction of the dependency structure in a model. Moreover, we show how the learning procedure can exploit standard database retrieval techniques for efficient learning from large datasets. We present experimental results on both real and synthetic relational databases.","[{'name': 'Nir Friedman', 'org': 'The Institute of Computer Science, Hebrew University, Jerusalem, Israel', 'id': 2079978182}, {'name': 'Lise Getoor', 'org': 'Computer Science Department, Stanford University, Stanford, CA', 'id': 1984940772}, {'name': 'Daphne Koller', 'org': 'Computer Science Department, Stanford University, Stanford, CA', 'id': 2167404190}, {'name': 'Avi Pfeffer', 'org': 'Computer Science Department, Stanford University, Stanford, CA', 'id': 2776652334}]"
2733421109,Complex and Holographic Embeddings of Knowledge Graphs: A Comparison.,2017,2,,,citation,"Embeddings of knowledge graphs have received significant attention due to their excellent performance for tasks like link prediction and entity resolution. In this short paper, we are providing a comparison of two state-of-the-art knowledge graph embeddings for which their equivalence has recently been established, i.e., ComplEx and HolE [Nickel, Rosasco, and Poggio, 2016; Trouillon et al., 2016; Hayashi and Shimbo, 2017]. First, we briefly review both models and discuss how their scoring functions are equivalent. We then analyze the discrepancy of results reported in the original articles, and show experimentally that they are likely due to the use of different loss functions. In further experiments, we evaluate the ability of both models to embed symmetric and antisymmetric patterns. Finally, we discuss advantages and disadvantages of both models and under which conditions one would be preferable to the other.","[{'name': 'Théo Trouillon', 'id': 347299695}, {'name': 'Maximilian Nickel', 'id': 2152648595}]"
2547316200,Discriminative Gaifman Models,2016,2,,,citation,"We present discriminative Gaifman models, a novel family of relational machine learning models. Gaifman models learn feature representations bottom up from representations of locally connected and bounded-size regions of knowledge bases (KBs). Considering local and bounded-size neighborhoods of knowledge bases renders logical inference and learning tractable, mitigates the problem of overfitting, and facilitates weight sharing. Gaifman models sample neighborhoods of knowledge bases so as to make the learned relational models more robust to missing objects and relations which is a common situation in open-world KBs. We present the core ideas of Gaifman models and apply them to large-scale relational learning problems. We also discuss the ways in which Gaifman models relate to some existing relational machine learning approaches.","[{'name': 'Mathias Niepert', 'id': 120810172}]"
2432356473,Complex Embeddings for Simple Link Prediction,2016,2,,,citation,"In statistical relational learning, the link prediction problem is key to automatically understand the structure of large knowledge bases. As in previous studies, we propose to solve this problem through latent factorization. However, here we make use of complex valued embeddings. The composition of complex embeddings can handle a large variety of binary relations, among them symmetric and antisymmetric relations. Compared to state-of-the-art models such as Neural Tensor Network and Holographic Embeddings, our approach based on complex embeddings is arguably simpler, as it only uses the Hermitian dot product, the complex counterpart of the standard dot product between real vectors. Our approach is scalable to large datasets as it remains linear in both space and time, while consistently outperforming alternative approaches on standard link prediction benchmarks.","[{'name': 'Théo Trouillon', 'org': 'XEROX', 'id': 347299695}, {'name': 'Johannes Welbl', 'org': 'Univ. College, London#TAB#', 'id': 2336861845}, {'name': 'Sebastian Riedel', 'org': 'Univ. College, London#TAB#', 'id': 1976791985}, {'name': 'Éric Gaussier', 'id': 2815217814}, {'name': 'Guillaume Bouchard', 'org': 'Univ. College, London#TAB#', 'id': 2336810427}]"
2400319678,Initial investigation of speech synthesis based on complex-valued neural networks,2016,2,,,citation,"Although frequency analysis often leads us to a speech signal in the complex domain, the acoustic models we frequently use are designed for real-valued data. Phase is usually ignored or modelled separately from spectral amplitude. Here, we propose a complex-valued neural network (CVNN) for directly modelling the results of the frequency analysis in the complex domain (such as the complex amplitude). We also introduce a phase encoding technique to map real-valued data (e.g. cepstra or log amplitudes) into the complex domain so we can use the same CVNN processing seamlessly. In this paper, a fully complex-valued neural network, namely a neural network where all of the weight matrices, activation functions and learning algorithms are in the complex domain, is applied for speech synthesis. Results show its ability to model both complex-valued and real-valued data.","[{'name': 'Qiong Hu', 'org': 'The Centre for Speech Technology Research, University of Edinburgh, UK', 'id': 2146296319}, {'name': 'Junichi Yamagishi', 'org': 'The Centre for Speech Technology Research, University of Edinburgh, UK', 'id': 1975726436}, {'name': 'Korin Richmond', 'org': 'The Centre for Speech Technology Research, University of Edinburgh, UK', 'id': 2158195643}, {'name': 'Kartick Subramanian', 'org': 'School of Computer Engineering, Nanyang Technological University,                         Singapore,', 'id': 2234278218}, {'name': 'Yannis Stylianou', 'org': 'Toshiba Research Europe Ltd., Cambridge, U.K.', 'id': 281475089}]"
2396019715,Matrix Completion has No Spurious Local Minimum,2016,2,,,citation,"Matrix completion is a basic machine learning problem that has wide applications, especially in collaborative filtering and recommender systems. Simple non-convex optimization algorithms are popular and effective in practice. Despite recent progress in proving various non-convex algorithms converge from a good initial point, it remains unclear why random or arbitrary initialization suffices in practice. We prove that the commonly used non-convex objective function for \textit{positive semidefinite} matrix completion has no spurious local minima --- all local minima must also be global. Therefore, many popular optimization algorithms such as (stochastic) gradient descent can provably solve positive semidefinite matrix completion with \textit{arbitrary} initialization in polynomial time. The result can be generalized to the setting when the observed entries contain noise. We believe that our main proof strategy can be useful for understanding geometric properties of other statistical problems involving partial or noisy observations.","[{'name': 'Rong Ge', 'id': 2286931549}, {'name': 'Jason D. Lee', 'id': 2239320619}, {'name': 'Tengyu Ma', 'id': 2171800532}]"
2296268288,Injecting Logical Background Knowledge into Embeddings for Relation Extraction,2015,2,,,citation,"Matrix factorization approaches to relation extraction provide several attractive features: they support distant supervision, handle open schemas, and leverage unlabeled data. Unfortunately, these methods share a shortcoming with all other distantly supervised approaches: they cannot learn to extract target relations without existing data in the knowledge base, and likewise, these models are inaccurate for relations with sparse data. Rule-based extractors, on the other hand, can be easily extended to novel relations and improved for existing but inaccurate relations, through first-order formulae that capture auxiliary domain knowledge. However, usually a large set of such formulae is necessary to achieve generalization. In this paper, we introduce a paradigm for learning low-dimensional embeddings of entity-pairs and relations that combine the advantages of matrix factorization with first-order logic domain knowledge. We introduce simple approaches for estimating such embeddings, as well as a novel training algorithm to jointly optimize over factual and first-order logic information. Our results show that this method is able to learn accurate extractors with little or no distant supervision alignments, while at the same time generalizing to textual patterns that do not appear in the formulae.","[{'name': 'Tim Rocktäschel', 'id': 2252160535}, {'name': 'Sameer Singh', 'id': 2279876130}, {'name': 'Sebastian Riedel', 'id': 1976791985}]"
2265796482,Associative long short-term memory,2016,2,,,citation,"We investigate a new method to augment recurrent neural networks with extra memory without increasing the number of network parameters. The system has an associative memory based on complex-valued vectors and is closely related to Holographic Reduced Representations and Long Short-Term Memory networks. Holographic Reduced Representations have limited capacity: as they store more information, each retrieval becomes noisier due to interference. Our system in contrast creates redundant copies of stored information, which enables retrieval with reduced noise. Experiments demonstrate faster learning on multiple memorization tasks.","[{'name': 'Ivo Danihelka', 'org': 'Google Deepmind', 'id': 99853849}, {'name': 'Greg Wayne', 'org': 'Google Deepmind', 'id': 2495352179}, {'name': 'Benigno Uria', 'org': 'Google Deepmind', 'id': 1679353438}, {'name': 'Nal Kalchbrenner', 'org': 'Google Deepmind', 'id': 223268448}, {'name': 'Alex Graves', 'org': 'Google Deepmind', 'id': 2116712232}]"
2147544992,Independent component analysis and (simultaneous) third-order tensor diagonalization,2001,2,,,citation,"Comonu0027s (1994) well-known scheme for independent component analysis (ICA) is based on the maximal diagonalization, in a least-squares sense, of a higher-order cumulant tensor. In a previous paper, we proved that for fourth-order cumulants, the computation of an elementary Jacobi rotation is equivalent to the computation of the best rank-1 approximation of a fourth-order tensor. In this paper, we show that for third-order tensors, the computation of an elementary Jacobi rotation is again equivalent to a best rank-1 approximation; however, here, it is a matrix that has to be approximated. This favorable computational load makes it attractive to do ""something third-order-like"" for fourth-order cumulant tensors as well. We show that simultaneous optimal diagonalization of ""third-order tensor slices"" of the fourth-order cumulant is a suitable strategy. This ""simultaneous third-order tensor diagonalization"" approach (STOTD) is similar in spirit to the efficient JADE-algorithm.","[{'name': 'L. de Lathauwer', 'org': 'ESAT, Katholieke Univ., Leuven, Belgium#TAB#', 'id': 386056786}, {'name': 'B. de Moor', 'id': 2134205613}, {'name': 'J. Vandewalle', 'id': 1964643177}]"
2142638745,A blind source separation technique using second-order statistics,1997,2,,,citation,"Separation of sources consists of recovering a set of signals of which only instantaneous linear mixtures are observed. In many situations, no a priori information on the mixing matrix is available: The linear mixture should be ""blindly"" processed. This typically occurs in narrowband array processing applications when the array manifold is unknown or distorted. This paper introduces a new source separation technique exploiting the time coherence of the source signals. In contrast with other previously reported techniques, the proposed approach relies only on stationary second-order statistics that are based on a joint diagonalization of a set of covariance matrices. Asymptotic performance analysis of this method is carried out; some numerical simulations are provided to illustrate the effectiveness of the proposed method.","[{'name': 'A. Belouchrani', 'org': 'Dept. of Electr. and Comput. Eng., Villanova Univ., PA, USA', 'id': 660988112}, {'name': 'K. Abed-Meraim', 'id': 239548094}, {'name': 'J.-F. Cardoso', 'id': 2271037092}, {'name': 'E. Moulines', 'id': 2924292120}]"
2118862682,Modeling distances in large-scale networks by matrix factorization,2004,2,,,citation,"In this paper, we propose a model for representing and predicting distances in large-scale networks by matrix factorization. The model is useful for network distance sensitive applications, such as content distribution networks, topology-aware overlays, and server selections. Our approach overcomes several limitations of previous coordinates-based mechanisms, which cannot model sub-optimal routing or asymmetric routing policies. We describe two algorithms --- singular value decomposition (SVD) and nonnegative matrix factorization (NMF)---for representing a matrix of network distances as the product of two smaller matrices. With such a representation, we build a scalable system--- Internet Distance Estimation Service (IDES)---that predicts large numbers of network distances from limited numbers of measurements. Extensive simulations on real-world data sets show that IDES leads to more accurate, efficient and robust predictions of latencies in large-scale networks than previous approaches.","[{'name': 'Yun Mao', 'org': 'University of Pennsylvania', 'id': 2110157785}, {'name': 'Lawrence K. Saul', 'org': 'University of Pennsylvania', 'id': 2143047568}]"
2102363952,Typed Tensor Decomposition of Knowledge Bases for Relation Extraction,2014,2,,,citation,"While relation extraction has traditionally been viewed as a task relying solely on textual data, recent work has shown that by taking as input existing facts in the form of entity-relation triples from both knowledge bases and textual data, the performance of relation extraction can be improved significantly. Following this new paradigm, we propose a tensor decomposition approach for knowledge base embedding that is highly scalable, and is especially suitable for relation extraction. By leveraging relational domain knowledge about entity type information, our learning algorithm is significantly faster than previous approaches and is better able to discover new relations missing from the database. In addition, when applied to a relation extraction task, our approach alone is comparable to several existing systems, and improves the weighted mean average precision of a state-of-theart method by 10 points when used as a subcomponent.","[{'name': 'Kai-Wei Chang', 'id': 2137603918}, {'name': 'Wen-tau Yih', 'id': 2116578203}, {'name': 'Bishan Yang', 'id': 2505662152}, {'name': 'Christopher Meek', 'id': 2422299352}]"
2055515294,Exploiting matrix factorization to asymmetric user similarities in recommendation systems,2015,2,,,citation,"Although collaborative filtering is widely applied in recommendation systems, it still suffers from several major limitations, including data sparsity and scalability. Sparse data affects the quality of the user similarity measurement and consequently the quality of the recommender system. In this paper, we propose a novel user similarity measure aimed at providing a valid similarity measurement between users with very few ratings. The contributions of this paper are twofold: First, we suggest an asymmetric user similarity method to distinguish between the impact that the user has on his neighbor and the impact that the user receives from his neighbor. Second, we apply matrix factorization to the user similarity matrix in order to discover the similarities between users who have rated different items. Experimental results show that our method performs better than commonly used approaches, especially under cold-start condition.","[{'name': 'Parivash Pirasteh', 'org': 'Dept. of Computer Engineering, Yeungnam University, Republic of Korea', 'id': 2133908295}, {'name': 'Dosam Hwang', 'org': 'Dept. of Computer Engineering, Yeungnam University, Republic of Korea', 'id': 2105899569}, {'name': 'Jason J. Jung', 'org': 'Department of Computer Engineering, Chung-Ang University, Republic of Korea#TAB#', 'id': 2107704472}]"
1997707785,Online dating recommender systems: the split-complex number approach,2012,2,,,citation,"A typical recommender setting is based on two kinds of relations: similarity between users (or between objects) and the taste of users towards certain objects. In environments such as online dating websites, these two relations are difficult to separate, as the users can be similar to each other, but also have preferences towards other users, i.e., rate other users. In this paper, we present a novel and unified way to model this duality of the relations by using split-complex numbers, a number system related to the complex numbers that is used in mathematics, physics and other fields. We show that this unified representation is capable of modeling both notions of relations between users in a joint expression and apply it for recommending potential partners. In experiments with the Czech dating website Libimseti.cz we show that our modeling approach leads to an improvement over baseline recommendation methods in this scenario.","[{'name': 'Jérôme Kunegis', 'org': 'University of Koblenz-Landau Koblenz Germany', 'id': 2232072325}, {'name': 'Gerd Gröner', 'org': 'University of Koblenz-Landau Koblenz Germany', 'id': 2043977584}, {'name': 'Thomas Gottron', 'org': 'University of Koblenz-Landau Koblenz Germany', 'id': 223387194}]"
1977970897,Markov logic networks,2006,2,,,citation,"We propose a simple approach to combining first-order logic and probabilistic graphical models in a single representation. A Markov logic network (MLN) is a first-order knowledge base with a weight attached to each formula (or clause). Together with a set of constants representing objects in the domain, it specifies a ground Markov network containing one feature for each possible grounding of a first-order formula in the KB, with the corresponding weight. Inference in MLNs is performed by MCMC over the minimal subset of the ground network required for answering the query. Weights are efficiently learned from relational databases by iteratively optimizing a pseudo-likelihood measure. Optionally, additional clauses are learned using inductive logic programming techniques. Experiments with a real-world database and knowledge base in a university domain illustrate the promise of this approach.","[{'name': 'Matthew Richardson', 'org': 'Department of Computer Science and Engineering, University of Washington, Seattle, USA#TAB#', 'id': 2131647568}, {'name': 'Pedro Domingos', 'org': 'Department of Computer Science and Engineering, University of Washington, Seattle, USA#TAB#', 'id': 2169012919}]"
1930472418,Querying Factorized Probabilistic Triple Databases,2014,2,,,citation,"An increasing amount of data is becoming available in the form of large triple stores, with the Semantic Webu0027s linked open data cloud (LOD) as one of the most prominent examples. Data quality and completeness are key issues in many community-generated data stores, like LOD, which motivates probabilistic and statistical approaches to data representation, reasoning and querying. In this paper we address the issue from the perspective of probabilistic databases, which account for uncertainty in the data via a probability distribution over all database instances. We obtain a highly compressed representation using the recently developed RESCAL approach and demonstrate experimentally that efficient querying can be obtained by exploiting inherent features of RESCAL via sub-query approximations of deterministic views.","[{'name': 'Denis Krompaβ', 'org': 'Ludwig-Maximilian-University Munich  Germany', 'id': 2477706755}, {'name': 'Maximilian Nickel', 'org': 'Massachusetts Institute of Technology, Cambridge, USA and Istituto Italiano di Tecnologia, Genova, Italy#TAB#', 'id': 2152648595}, {'name': 'Volker Tresp', 'org': 'Ludwig Maximilian University, Munich, Germany and Siemens AG, Corporate Technology, Munich, Germany#TAB#', 'id': 175204660}]"
1910578190,TripleRank: Ranking Semantic Web Data by Tensor Decomposition,2009,2,,,citation,"The Semantic Web fosters novel applications targeting a more efficient and satisfying exploitation of the data available on the web, e.g. faceted browsing of linked open data. Large amounts and high diversity of knowledge in the Semantic Web pose the challenging question of appropriate relevance ranking for producing fine-grained and rich descriptions of the available data, e.g. to guide the user along most promising knowledge aspects. Existing methods for graph-based authority ranking lack support for fine-grained latent coherence between resources and predicates (i.e. support for link semantics in the linked data model). In this paper, we present TripleRank, a novel approach for faceted authority ranking in the context of RDF knowledge bases. TripleRank captures the additional latent semantics of Semantic Web data by means of statistical methods in order to produce richer descriptions of the available data. We model the Semantic Web by a 3-dimensional tensor that enables the seamless representation of arbitrary semantic links. For the analysis of that model, we apply the PARAFAC decomposition, which can be seen as a multi-modal counterpart to Web authority ranking with HITS. The result are groupings of resources and predicates that characterize their authority and navigational (hub) properties with respect to identified topics. We have applied TripleRank to multiple data sets from the linked open data community and gathered encouraging feedback in a user evaluation where TripleRank results have been exploited in a faceted browsing scenario.","[{'name': 'Thomas Franz', 'org': 'ISWeb, University of Koblenz-Landau, Germany', 'id': 2236104399}, {'name': 'Antje Schultz', 'org': 'ISWeb, University of Koblenz-Landau, Germany', 'id': 2113302916}, {'name': 'Sergej Sizov', 'org': 'ISWeb, University of Koblenz-Landau, Germany', 'id': 2310687856}, {'name': 'Steffen Staab', 'org': 'ISWeb, University of Koblenz-Landau, Germany', 'id': 1941402522}]"
1767833073,Query Evaluation on Probabilistic RDF Databases,2009,2,,,citation,"Over the last few years, RDF has been used as a knowledge representation model in a wide variety of domains. Some domains are full of uncertainty. Thus, it is desired to process and manage probabilistic RDF data. The core operation of queries on an RDF probabilistic database is computing the probability of the result to a query. In this paper, we describe a general framework for supporting SPARQL queries on probabilistic RDF databases. In particular, we consider transitive inference capability for RDF instance data. We show that the find operation for an atomic query with the transitive property can be formalized as the problem of computing path expressions on the transitive relation graph and we also propose an approximate algorithm for computing path expressions efficiently. At last, we implement and experimentally evaluate our approach.","[{'name': 'Hai Huang', 'org': 'Faulty of ICT, Swinburne University of Technology, Australia', 'id': 2620505991}, {'name': 'Chengfei Liu', 'org': 'Faulty of ICT, Swinburne University of Technology, Australia', 'id': 2144108974}]"
614875374,Combining two and three-way embedding models for link prediction in knowledge bases,2016,2,,,citation,"This paper tackles the problem of endogenous link prediction for knowledge base completion. Knowledge bases can be represented as directed graphs whose nodes correspond to entities and edges to relationships. Previous attempts either consist of powerful systems with high capacity to model complex connectivity patterns, which unfortunately usually end up overfitting on rare relationships, or in approaches that trade capacity for simplicity in order to fairly model all relationships, frequent or not. In this paper, we propose TATEC, a happy medium obtained by complementing a high-capacity model with a simpler one, both pre-trained separately and then combined. We present several variants of this model with different kinds of regularization and combination strategies and show that this approach outperforms existing methods on different types of relationships by achieving state-of-the-art results on four benchmarks of the literature.","[{'name': 'Alberto García-Durán', 'org': 'Sorbonne Universités, Université de Technologie de Compiègne, Compiègne, France', 'id': 2047865013}, {'name': 'Antoine Bordes', 'org': 'Facebook AI Research, New York, NY#TAB#', 'id': 2160652726}, {'name': 'Nicolas Usunier', 'org': 'Facebook AI Research, Paris, France#TAB#', 'id': 121890299}, {'name': 'Yves Grandvalet', 'org': 'Sorbonne Universités, Université de Technologie de Compiègne, Compiègne, France', 'id': 24574532}]"
